Parish Code,Parish,Sub-County Code,Sub-County,District Code,District
12310207,KIRYAMUSUNGU,123102,BUTEMBA,123,KYANKWANZI
12310208,KITEREDDE,123102,BUTEMBA,123,KYANKWANZI
12310209,LWABALANGA,123102,BUTEMBA,123,KYANKWANZI
12310210,LWENDAGI,123102,BUTEMBA,123,KYANKWANZI
12310211,MISAGO,123102,BUTEMBA,123,KYANKWANZI
12310212,NABITAKULI,123102,BUTEMBA,123,KYANKWANZI
12310301,BUKWIRI WARD,123103,BUTEMBA TC,123,KYANKWANZI
12310302,BUTEMBA WARD,123103,BUTEMBA TC,123,KYANKWANZI
12310303,KATANABIRWA WARD,123103,BUTEMBA TC,123,KYANKWANZI
12310304,LWEBISIRIZA WARD,123103,BUTEMBA TC,123,KYANKWANZI
12310401,GAYAZA,123104,GAYAZA,123,KYANKWANZI
12310402,KIKUUBYA,123104,GAYAZA,123,KYANKWANZI
12310403,KIRYAJJOBYO,123104,GAYAZA,123,KYANKWANZI
12310404,KISALA,123104,GAYAZA,123,KYANKWANZI
12310405,KIYUNI,123104,GAYAZA,123,KYANKWANZI
12310406,LUWUUNA,123104,GAYAZA,123,KYANKWANZI
12310407,NKONDO,123104,GAYAZA,123,KYANKWANZI
12310501,BANDA A,123105,KYANKWANZI,123,KYANKWANZI
12310502,GALA,123105,KYANKWANZI,123,KYANKWANZI
12310503,KAMUTIIKA,123105,KYANKWANZI,123,KYANKWANZI
12310504,KASEJJERE,123105,KYANKWANZI,123,KYANKWANZI
12310505,KYANKWANZI,123105,KYANKWANZI,123,KYANKWANZI
12310506,LUBIRI,123105,KYANKWANZI,123,KYANKWANZI
12310507,LWEBISANJA,123105,KYANKWANZI,123,KYANKWANZI
12310508,LWEMIGANDA,123105,KYANKWANZI,123,KYANKWANZI
12310509,MPANGO,123105,KYANKWANZI,123,KYANKWANZI
12310510,NTEYERA,123105,KYANKWANZI,123,KYANKWANZI
12310601,BUMBIRI,123106,MULAGI,123,KYANKWANZI
12310602,KALAGI,123106,MULAGI,123,KYANKWANZI
12310603,KIGANDO,123106,MULAGI,123,KYANKWANZI
12310604,KITEREDDE,123106,MULAGI,123,KYANKWANZI
12310605,KIWAGUZI,123106,MULAGI,123,KYANKWANZI
12310606,LUWAWU,123106,MULAGI,123,KYANKWANZI
12310701,BUGOMOLWA,123107,NKANDWA,123,KYANKWANZI
12310702,BULAGWE,123107,NKANDWA,123,KYANKWANZI
12310703,KABUWUKA,123107,NKANDWA,123,KYANKWANZI
12310704,KASOOLO,123107,NKANDWA,123,KYANKWANZI
12310705,KIRYANONGO,123107,NKANDWA,123,KYANKWANZI
12310706,NAKALAMA,123107,NKANDWA,123,KYANKWANZI
12310707,NATYOLE,123107,NKANDWA,123,KYANKWANZI
12310708,NKANDWA,123107,NKANDWA,123,KYANKWANZI
12310709,NTIBA,123107,NKANDWA,123,KYANKWANZI
12310801,KATUUGO,123108,NSAMBYA,123,KYANKWANZI
12310803,KIGABWA,123108,NSAMBYA,123,KYANKWANZI
12310804,KIGANDO,123108,NSAMBYA,123,KYANKWANZI
12310805,KIKONDA,123108,NSAMBYA,123,KYANKWANZI
12310806,KIYIGIKWA,123108,NSAMBYA,123,KYANKWANZI
12310807,KYAKABUGA,123108,NSAMBYA,123,KYANKWANZI
12310808,MBOGOBBIRI,123108,NSAMBYA,123,KYANKWANZI
12310901,KABUYE,123109,NTWETE,123,KYANKWANZI
12310902,KAYINDIYINDI,123109,NTWETE,123,KYANKWANZI
12310903,KITABONA,123109,NTWETE,123,KYANKWANZI
12310904,KITWALA,123109,NTWETE,123,KYANKWANZI
12310905,MUWANGI,123109,NTWETE,123,KYANKWANZI
12310906,SIRIMULA,123109,NTWETE,123,KYANKWANZI
12311001,CENTRAL WARD,123110,NTWETWE TC,123,KYANKWANZI
12311002,KIGOMA WARD,123110,NTWETWE TC,123,KYANKWANZI
12311003,KISOJJO WARD,123110,NTWETWE TC,123,KYANKWANZI
12311004,NTUUTI WARD,123110,NTWETWE TC,123,KYANKWANZI
12311101,KIDUUMI,123111,WATTUBA,123,KYANKWANZI
12311102,KIKOLIMBO,123111,WATTUBA,123,KYANKWANZI
12311103,KISOLOOZA,123111,WATTUBA,123,KYANKWANZI
12311104,KISOZI,123111,WATTUBA,123,KYANKWANZI
12311105,KIYOMBYA,123111,WATTUBA,123,KYANKWANZI
12311106,LWANSAMA,123111,WATTUBA,123,KYANKWANZI
12311107,MASODDE,123111,WATTUBA,123,KYANKWANZI
12311108,NABULEMBEKO,123111,WATTUBA,123,KYANKWANZI
12311109,NAKITEMBE,123111,WATTUBA,123,KYANKWANZI
12311110,WATTUBA,123111,WATTUBA,123,KYANKWANZI
12410101,KIKENENE,124101,KISEKKA,124,LWENGO
12410102,KINONI,124101,KISEKKA,124,LWENGO
12410103,KANKAMBA,124101,KISEKKA,124,LWENGO
12410104,BUSUBI,124101,KISEKKA,124,LWENGO
12410105,NAKALEMBE,124101,KISEKKA,124,LWENGO
12410106,NAKATEETE,124101,KISEKKA,124,LWENGO
12410107,NGEREKO,124101,KISEKKA,124,LWENGO
12410108,KIWANGALA,124101,KISEKKA,124,LWENGO
12410201,KAGGANDA,124102,KKINGO,124,LWENGO
12410202,KASAANA,124102,KKINGO,124,LWENGO
12410203,KISANSALA,124102,KKINGO,124,LWENGO
12410204,KITEREDDE,124102,KKINGO,124,LWENGO
12410205,NKONI,124102,KKINGO,124,LWENGO
12410206,SSENYA,124102,KKINGO,124,LWENGO
12410301,BIJAABA,124103,KYAZANGA,124,LWENGO
12410302,KAKOMA,124103,KYAZANGA,124,LWENGO
12410303,KATUULO,124103,KYAZANGA,124,LWENGO
12410304,LYAKIBIRIIZI,124103,KYAZANGA,124,LWENGO
12410401,CENTRAL,124104,KYAZANGA TC,124,LWENGO
12410402,KITOORO,124104,KYAZANGA TC,124,LWENGO
12410403,LWENTALE,124104,KYAZANGA TC,124,LWENGO
12410404,NAKATEETE,124104,KYAZANGA TC,124,LWENGO
12410501,KALISIZO,124105,LWENGO,124,LWENGO
12410502,KITO,124105,LWENGO,124,LWENGO
12410503,KYAWAGONYA,124105,LWENGO,124,LWENGO
12410504,LWENGO ,124105,LWENGO,124,LWENGO
12410505,MUSUBIRO,124105,LWENGO,124,LWENGO
12410506,NAKYENYI,124105,LWENGO,124,LWENGO
12410507,NKUNYU,124105,LWENGO,124,LWENGO
12410601,CENTRAL ,124106,LWENGO TC,124,LWENGO
12410602,CHURCH ,124106,LWENGO TC,124,LWENGO
12410603,KABALUNGI  ,124106,LWENGO TC,124,LWENGO
12410604,LWENGO,124106,LWENGO TC,124,LWENGO
12410605,MULYAZZAWO,124106,LWENGO TC,124,LWENGO
12410701,KALAGALA,124107,MALONGO,124,LWENGO
12410702,KATOVU,124107,MALONGO,124,LWENGO
12410703,MALONGO,124107,MALONGO,124,LWENGO
12410704,KIGEYE,124107,MALONGO,124,LWENGO
12410801,MAKONDO,124108,NDAGWE,124,LWENGO
12410802,MPUMUDDE,124108,NDAGWE,124,LWENGO
12410803,NDAGWE,124108,NDAGWE,124,LWENGO
12410804,NANNYWA,124108,NDAGWE,124,LWENGO
20110101,BUDHAYA,201101,BUDHAYA,201,BUGIRI
20110102,BUKATU,201101,BUDHAYA,201,BUGIRI
20110103,BUWOLYA,201101,BUDHAYA,201,BUGIRI
20110104,MAYUGE,201101,BUDHAYA,201,BUGIRI
20110201,BWOLE ,201102,BUGIRI  T C,201,BUGIRI
20110202,NALUWERERE  ,201102,BUGIRI  T C,201,BUGIRI
20110203,NDIFAKULYA ,201102,BUGIRI  T C,201,BUGIRI
20110204,NKUSI ,201102,BUGIRI  T C,201,BUGIRI
20110301,BULUWE,201103,BULESA,201,BUGIRI
20110302,BUWUNI  RURAL,201103,BULESA,201,BUGIRI
20110303,BUWUNI TB,201103,BULESA,201,BUGIRI
20110304,IGGWE,201103,BULESA,201,BUGIRI
20110305,KITODHA,201103,BULESA,201,BUGIRI
20110306,NAMASERE,201103,BULESA,201,BUGIRI
20110401,BULIDHA,201104,BULIDHA,201,BUGIRI
20110402,ISAKABISOLO,201104,BULIDHA,201,BUGIRI
20110403,MAKOMA,201104,BULIDHA,201,BUGIRI
20110404,NABIGINGO,201104,BULIDHA,201,BUGIRI
20110405,WAKAWAKA,201104,BULIDHA,201,BUGIRI
20110501,BUFUNDA,201105,BULUGUYI,201,BUGIRI
20110502,BUGAYI,201105,BULUGUYI,201,BUGIRI
20110503,BULUGUYI,201105,BULUGUYI,201,BUGIRI
20110504,MUWAYO,201105,BULUGUYI,201,BUGIRI
20110505,NSANGO,201105,BULUGUYI,201,BUGIRI
20110601,BUBUGO,201106,BUWUNGA,201,BUGIRI
20110602,BUPALA,201106,BUWUNGA,201,BUGIRI
20110603,BUSOGA,201106,BUWUNGA,201,BUGIRI
20110604,BUSOWA,201106,BUWUNGA,201,BUGIRI
20110605,BUSOWA T B,201106,BUWUNGA,201,BUGIRI
20110606,BUWUNGA,201106,BUWUNGA,201,BUGIRI
20110607,KAVULE,201106,BUWUNGA,201,BUGIRI
20110608,LUWOOKO,201106,BUWUNGA,201,BUGIRI
20110609,MAGOOLA,201106,BUWUNGA,201,BUGIRI
20110610,MAWANGA,201106,BUWUNGA,201,BUGIRI
20110611,NAMBALE,201106,BUWUNGA,201,BUGIRI
20110612,NAWANDHUKI,201106,BUWUNGA,201,BUGIRI
20110701,BUGESO,201107,IWEMBA,201,BUGIRI
20110702,BUYALA,201107,IWEMBA,201,BUGIRI
20110703,IWEMBA,201107,IWEMBA,201,BUGIRI
20110704,NABIRERE,201107,IWEMBA,201,BUGIRI
20110705,NAMBO,201107,IWEMBA,201,BUGIRI
20110801,BUGIRI A,201108,KAPYANGA,201,BUGIRI
20110802,BUGUBO,201108,KAPYANGA,201,BUGIRI
20110803,BUGUNGA,201108,KAPYANGA,201,BUGIRI
20110804,ISAGAZA,201108,KAPYANGA,201,BUGIRI
20110805,KISEITAKA,201108,KAPYANGA,201,BUGIRI
20110806,NAKAVULE,201108,KAPYANGA,201,BUGIRI
20110807,NAMAYEMBA T B,201108,KAPYANGA,201,BUGIRI
20110808,NAMUKONGE,201108,KAPYANGA,201,BUGIRI
20110809,NDIFAKULYA,201108,KAPYANGA,201,BUGIRI
20110901,BULULU,201109,MUTERERE,201,BUGIRI
20110902,KAYOGERA,201109,MUTERERE,201,BUGIRI
20110903,KITUMBA,201109,MUTERERE,201,BUGIRI
20110904,MUTERERE,201109,MUTERERE,201,BUGIRI
20110905,MUTERERE T B,201109,MUTERERE,201,BUGIRI
20111001,BUBALYA,201110,NABUKALU,201,BUGIRI
20111002,BUKUBANSIRI,201110,NABUKALU,201,BUGIRI
20111003,BUTYABULE,201110,NABUKALU,201,BUGIRI
20111004,ISEGERO,201110,NABUKALU,201,BUGIRI
20111005,KASITA,201110,NABUKALU,201,BUGIRI
20111006,LWANIKA ,201110,NABUKALU,201,BUGIRI
20111007,NAKIVAMBA,201110,NABUKALU,201,BUGIRI
20111008,NKAIZA,201110,NABUKALU,201,BUGIRI
20111009,WANGOBO,201110,NABUKALU,201,BUGIRI
20111101,ISEGERO,201111,NANKOMA,201,BUGIRI
20111102,MASITA,201111,NANKOMA,201,BUGIRI
20111103,MATOVU,201111,NANKOMA,201,BUGIRI
20111104,NAMAKOKO,201111,NANKOMA,201,BUGIRI
20111105,NANKOMA,201111,NANKOMA,201,BUGIRI
20111106,NANKOMA T B,201111,NANKOMA,201,BUGIRI
20111107,NSONO,201111,NANKOMA,201,BUGIRI
20210101,CENTRAL ,202101,EASTERN  ,202,BUSIA
20210102,NORTH C,202101,EASTERN  ,202,BUSIA
20210103,NORTH EAST A,202101,EASTERN  ,202,BUSIA
20210104,NORTH EAST B,202101,EASTERN  ,202,BUSIA
20210105,SOUTH EAST,202101,EASTERN  ,202,BUSIA
20210201,NORTH A,202102,WESTERN DIVISION,202,BUSIA
20210202,NORTH B,202102,WESTERN DIVISION,202,BUSIA
20210203,SOUTH WEST,202102,WESTERN DIVISION,202,BUSIA
20220101,BUHASABA,202201,BUHEHE,202,BUSIA
20220102,BUHEHE,202201,BUHEHE,202,BUSIA
20220103,BULWENGE,202201,BUHEHE,202,BUSIA
20220201,BUBANGO,202202,BULUMBI,202,BUSIA
20220202,BUHOBE,202202,BULUMBI,202,BUSIA
20220203,BUHUMI,202202,BULUMBI,202,BUSIA
20220204,BULUMBI,202202,BULUMBI,202,BUSIA
20220301,BUSIME,202203,BUSIME,202,BUSIA
20220302,BWANIKHA,202203,BUSIME,202,BUSIA
20220303,MUNDINDI,202203,BUSIME,202,BUSIA
20220304,RUKAKA,202203,BUSIME,202,BUSIA
20220401,BUSITEMA,202204,BUSITEMA,202,BUSIA
20220402,CHAWO,202204,BUSITEMA,202,BUSIA
20220403,HABULEKE,202204,BUSITEMA,202,BUSIA
20220404,SYANYONJA,202204,BUSITEMA,202,BUSIA
20220501,ABOCHET,202205,BUTEBA,202,BUSIA
20220502,AMONIKAKINEI,202205,BUTEBA,202,BUSIA
20220503,BUTEBA,202205,BUTEBA,202,BUSIA
20220504,MAWERO,202205,BUTEBA,202,BUSIA
20220601,BUKHUBALO,202206,BUYANGA,202,BUSIA
20220602,BUSIBEMBE,202206,BUYANGA,202,BUSIA
20220603,BUWEMBE,202206,BUYANGA,202,BUSIA
20220604,BUYUNDA,202206,BUYANGA,202,BUSIA
20220701,BUSIA,202207,DABANI,202,BUSIA
20220702,BUWUMBA,202207,DABANI,202,BUSIA
20220703,BUYENGO,202207,DABANI,202,BUSIA
20220704,DABANI,202207,DABANI,202,BUSIA
20220705,NANGWE,202207,DABANI,202,BUSIA
20220801,BUDIMO,202208,LUMINO,202,BUSIA
20220802,HASYULE,202208,LUMINO,202,BUSIA
20220803,JINJA,202208,LUMINO,202,BUSIA
20220804,LUMINO,202208,LUMINO,202,BUSIA
20220901,BUSIABALA,202209,LUNYO,202,BUSIA
20220902,LUNYO,202209,LUNYO,202,BUSIA
20220903,NALWIRE,202209,LUNYO,202,BUSIA
20220904,NEKUKU,202209,LUNYO,202,BUSIA
20221001,DADIRA,202210,MAJANJI,202,BUSIA
20221002,MAJANJI,202210,MAJANJI,202,BUSIA
20221003,NAGABITA,202210,MAJANJI,202,BUSIA
20221101,BUTANGASI,202211,MASABA,202,BUSIA
20221102,MASABA,202211,MASABA,202,BUSIA
20221103,MBEHENYI,202211,MASABA,202,BUSIA
20221201,BUHATUBA,202212,MASAFU,202,BUSIA
20221202,KUBO,202212,MASAFU,202,BUSIA
20221203,MASAFU,202212,MASAFU,202,BUSIA
20221204,MAWANGA,202212,MASAFU,202,BUSIA
20221301,BUMUNJU,202213,MASINYA,202,BUSIA
20221302,BUSIKHO,202213,MASINYA,202,BUSIA
20221303,BUTOTE,202213,MASINYA,202,BUSIA
20221304,MASINYA,202213,MASINYA,202,BUSIA
20221401,AJUKET,202214,SIKUDA,202,BUSIA
20221402,BUCHICHA,202214,SIKUDA,202,BUSIA
20221403,SIKUDA,202214,SIKUDA,202,BUSIA
20221404,TIIRA,202214,SIKUDA,202,BUSIA
20310101,BUYIRIMA WARD,203101,BUSEMBATIA TOWN COUNCIL,203,IGANGA
20310102,CENTRAL WARD,203101,BUSEMBATIA TOWN COUNCIL,203,IGANGA
20310103,KAKOGE WARD,203101,BUSEMBATIA TOWN COUNCIL,203,IGANGA
20310104,MAJENGO WARD,203101,BUSEMBATIA TOWN COUNCIL,203,IGANGA
20310105,MARKET WARD,203101,BUSEMBATIA TOWN COUNCIL,203,IGANGA
20310201,BULUNGULI,203102,BUYANGA,203,IGANGA
20310202,BUMOOZI,203102,BUYANGA,203,IGANGA
20310203,BUWOYA,203102,BUYANGA,203,IGANGA
20310204,BWIGULA,203102,BUYANGA,203,IGANGA
20310205,IDUDI,203102,BUYANGA,203,IGANGA
20310206,IDUDI TOWN BOARD,203102,BUYANGA,203,IGANGA
20310207,KALALU,203102,BUYANGA,203,IGANGA
20310208,LUBIRA,203102,BUYANGA,203,IGANGA
20310301,BUNIANTOLE,203103,IBULANKU,203,IGANGA
20310302,BUTENDE,203103,IBULANKU,203,IGANGA
20310303,IBAAKO,203103,IBULANKU,203,IGANGA
20310304,IBULANKU,203103,IBULANKU,203,IGANGA
20310305,NAMIGANDA,203103,IBULANKU,203,IGANGA
20310306,NAWANSEGA,203103,IBULANKU,203,IGANGA
20310307,NSAALE,203103,IBULANKU,203,IGANGA
20310401,BUBENGE,203104,IGOMBE,203,IGANGA
20310402,IGOMBE,203104,IGOMBE,203,IGANGA
20310403,KIKUNYU,203104,IGOMBE,203,IGANGA
20310404,WALANGA,203104,IGOMBE,203,IGANGA
20310501,KASOZI,203105,MAKUUTU,203,IGANGA
20310502,KIGULAMO,203105,MAKUUTU,203,IGANGA
20310503,MAKANDWA,203105,MAKUUTU,203,IGANGA
20310504,MAKUUTU,203105,MAKUUTU,203,IGANGA
20310601,IDINDA,203106,NAMALEMBA,203,IGANGA
20310602,MINANI,203106,NAMALEMBA,203,IGANGA
20310603,NAMALEMBA,203106,NAMALEMBA,203,IGANGA
20310604,NAMUNYUMYA,203106,NAMALEMBA,203,IGANGA
20320101,BULIIGO WARD,203201,CENTRAL DIVISION,203,IGANGA
20320102,KASOKOSO,203201,CENTRAL DIVISION,203,IGANGA
20320103,NABIDONGHA PRISON WARD,203201,CENTRAL DIVISION,203,IGANGA
20320104,NABIDONGHA WARD,203201,CENTRAL DIVISION,203,IGANGA
20320105,NAKAVULE WARD,203201,CENTRAL DIVISION,203,IGANGA
20320106,WALUGOGO WARD,203201,CENTRAL DIVISION,203,IGANGA
20320201,BUGUMBA WARD,203202,NORTHERN DIVISION,203,IGANGA
20320202,IGAMBA WARD,203202,NORTHERN DIVISION,203,IGANGA
20320203,MUTUKULA,203202,NORTHERN DIVISION,203,IGANGA
20320204,NKAATU WARD,203202,NORTHERN DIVISION,203,IGANGA
20320205,NKONO WARD,203202,NORTHERN DIVISION,203,IGANGA
20330101,BUKOYO,203301,BULAMOGI,203,IGANGA
20330102,BULOWOOZA,203301,BULAMOGI,203,IGANGA
20330103,BWANALIRA,203301,BULAMOGI,203,IGANGA
20330104,IWAWU,203301,BULAMOGI,203,IGANGA
20330201,BUGONO,203302,NABITENDE,203,IGANGA
20330202,ITANDA,203302,NABITENDE,203,IGANGA
20330203,ITUBA,203302,NABITENDE,203,IGANGA
20330204,KASAMBIKA,203302,NABITENDE,203,IGANGA
20330205,NABITENDE,203302,NABITENDE,203,IGANGA
20330206,NALUKO,203302,NABITENDE,203,IGANGA
20330301,BUKAYE,203303,NAKALAMA,203,IGANGA
20330302,BUKOONA,203303,NAKALAMA,203,IGANGA
20330303,BUSEI,203303,NAKALAMA,203,IGANGA
20330304,NAKALAMA,203303,NAKALAMA,203,IGANGA
20330401,BULUBANDI,203304,NAKIGO,203,IGANGA
20330402,BUNYAMA,203304,NAKIGO,203,IGANGA
20330403,BUSOWOBI,203304,NAKIGO,203,IGANGA
20330404,KABIRA,203304,NAKIGO,203,IGANGA
20330405,WAIRAMA,203304,NAKIGO,203,IGANGA
20330501,KIDAAGO-NABITENDE,203305,NAMBALE,203,IGANGA
20330502,MUIRA,203305,NAMBALE,203,IGANGA
20330503,NAIBIRI,203305,NAMBALE,203,IGANGA
20330504,NAMBALE,203305,NAMBALE,203,IGANGA
20330505,NASUTI,203305,NAMBALE,203,IGANGA
20330601,BULUMWAKI,203306,NAMUNGALWE,203,IGANGA
20330602,MWENDANFUKO,203306,NAMUNGALWE,203,IGANGA
20330603,NAMUKANAGA,203306,NAMUNGALWE,203,IGANGA
20330604,NAMUNGALWE TOWN BOARD,203306,NAMUNGALWE,203,IGANGA
20330605,NAMUNKESU,203306,NAMUNGALWE,203,IGANGA
20330606,NAMUNSAALA,203306,NAMUNGALWE,203,IGANGA
20330607,NAWANSEGA,203306,NAMUNGALWE,203,IGANGA
20330701,BUGONGO,203307,NAWANDALA,203,IGANGA
20330702,KIWANYI,203307,NAWANDALA,203,IGANGA
20330703,KYENDABAWALA,203307,NAWANDALA,203,IGANGA
20330704,NAMUSIISI,203307,NAWANDALA,203,IGANGA
20330705,NAWANGAIZA,203307,NAWANDALA,203,IGANGA
20330801,BULAMAGI,203308,NAWANYINGI,203,IGANGA
20330802,BUNYIIRO,203308,NAWANYINGI,203,IGANGA
20330803,MAGOGO,203308,NAWANYINGI,203,IGANGA
20330804,NAWANYINGI,203308,NAWANYINGI,203,IGANGA
20410101,BUDUMBULI EAST,204101,BUGEMBE T.C.,204,JINJA
20410102,BUDUMBULI WEST,204101,BUGEMBE T.C.,204,JINJA
20410103,KATENDE,204101,BUGEMBE T.C.,204,JINJA
20410104,NAKANYONYI,204101,BUGEMBE T.C.,204,JINJA
20410105,WANYAMA,204101,BUGEMBE T.C.,204,JINJA
20410201,BUGOBYA,204102,BUSEDDE,204,JINJA
20410202,ITAKAIBOLU,204102,BUSEDDE,204,JINJA
20410203,KISASI,204102,BUSEDDE,204,JINJA
20410204,NABITAMBALA,204102,BUSEDDE,204,JINJA
20410205,NALINAIBI,204102,BUSEDDE,204,JINJA
20410301,CHICO,204103,KAKIRA T.C,204,JINJA
20410302,KAKIRA,204103,KAKIRA T.C,204,JINJA
20410303,KARONGO,204103,KAKIRA T.C,204,JINJA
20410304,KABYAZA,204103,KAKIRA T.C,204,JINJA
20410305,MAWOITO,204103,KAKIRA T.C,204,JINJA
20410306,MWIRI,204103,KAKIRA T.C,204,JINJA
20410307,POLOTA,204103,KAKIRA T.C,204,JINJA
20410308,WAIRAKA,204103,KAKIRA T.C,204,JINJA
20410401,BUWEKULA,204104,MAFUBIRA,204,JINJA
20410402,BUWENDA,204104,MAFUBIRA,204,JINJA
20410403,MAFUBIRA,204104,MAFUBIRA,204,JINJA
20410404,NAMULESA,204104,MAFUBIRA,204,JINJA
20410405,WANYANGE,204104,MAFUBIRA,204,JINJA
20420101,CENTRAL EAST,204201,CENTRAL,204,JINJA
20420102,CENTRAL WEST,204201,CENTRAL,204,JINJA
20420103,MAGWA ,204201,CENTRAL,204,JINJA
20420104,OLD BOMA,204201,CENTRAL,204,JINJA
20420201,KIMAKA,204202,MPUMUDDE,204,JINJA
20420202,MPUMUDDE,204202,MPUMUDDE,204,JINJA
20420203,NALUFENYA,204202,MPUMUDDE,204,JINJA
20420204,RUBAGA,204202,MPUMUDDE,204,JINJA
20420301,MASESE       ,204203,MASESE WALUKUBA,204,JINJA
20420302,WALUKUBA EAST,204203,MASESE WALUKUBA,204,JINJA
20420303,WALUKUBA WEST,204203,MASESE WALUKUBA,204,JINJA
20430101,BUWAGI,204301,BUDONDO,204,JINJA
20430102,IVUNAMBA,204301,BUDONDO,204,JINJA
20430103,KIBIBI,204301,BUDONDO,204,JINJA
20430104,NAMIZI,204301,BUDONDO,204,JINJA
20430105,NAWANGOMA,204301,BUDONDO,204,JINJA
20430201,BUDIMA,204302,BUTAGAYA,204,JINJA
20430202,LUBANI,204302,BUTAGAYA,204,JINJA
20430203,NAKAKULWE,204302,BUTAGAYA,204,JINJA
20430204,NAMAGERA,204302,BUTAGAYA,204,JINJA
20430205,NAWAMPANDA,204302,BUTAGAYA,204,JINJA
20430206,WANSIMBA,204302,BUTAGAYA,204,JINJA
20430301,BUWEERA,204303,BUWENGE,204,JINJA
20430302,KAGOMA,204303,BUWENGE,204,JINJA
20430303,KAIIRA,204303,BUWENGE,204,JINJA
20430304,KITANABA,204303,BUWENGE,204,JINJA
20430305,MAGAMAGA,204303,BUWENGE,204,JINJA
20430401,BUWENGE EAST,204304,BUWENGE T.C,204,JINJA
20430402,BUWENGE NORTH,204304,BUWENGE T.C,204,JINJA
20430403,BUWENGE SOUTH,204304,BUWENGE T.C,204,JINJA
20430404,BUWENGE WEST,204304,BUWENGE T.C,204,JINJA
20430501,BULUGO,204305,BUYENGO,204,JINJA
20430502,BUTAMIRA,204305,BUYENGO,204,JINJA
20430503,BUWABUZI,204305,BUYENGO,204,JINJA
20430504,IZIRU,204305,BUYENGO,204,JINJA
20510101,BALAWOLI,205101,BALAWOLI,205,KAMULI
20510102,KAGUMBA,205101,BALAWOLI,205,KAMULI
20510103,KASOLWE,205101,BALAWOLI,205,KAMULI
20510104,KAWAAGA,205101,BALAWOLI,205,KAMULI
20510105,KIBUYE,205101,BALAWOLI,205,KAMULI
20510106,KIIGE,205101,BALAWOLI,205,KAMULI
20510107,NAMAIRA,205101,BALAWOLI,205,KAMULI
20510108,NABULEZI,205101,BALAWOLI,205,KAMULI
20510201,BUKUUTU,205102,BULOPA,205,KAMULI
20510202,BULOPA,205102,BULOPA,205,KAMULI
20510203,MPAKITONYI,205102,BULOPA,205,KAMULI
20510204,NAGAMULI,205102,BULOPA,205,KAMULI
20510205,NAGWENYI,205102,BULOPA,205,KAMULI
20510301,BUGEYWA,205103,BUTANSI,205,KAMULI
20510302,BUTANSI,205103,BUTANSI,205,KAMULI
20510303,NAIBOWA,205103,BUTANSI,205,KAMULI
20510304,NALUWOLI,205103,BUTANSI,205,KAMULI
20510401,KASOIGO,205104,KAMULI T. C,205,KAMULI
20510402,MANDWA,205104,KAMULI T. C,205,KAMULI
20510403,MULAMBA,205104,KAMULI T. C,205,KAMULI
20510404,MUWEBWA,205104,KAMULI T. C,205,KAMULI
20510501,BUDHATEMWA,205105,KITAYUNJWA,205,KAMULI
20510502,BUGANZA,205105,KITAYUNJWA,205,KAMULI
20510503,BUSOTA,205105,KITAYUNJWA,205,KAMULI
20510504,BUTENDE,205105,KITAYUNJWA,205,KAMULI
20510505,KITAYUNJWA,205105,KITAYUNJWA,205,KAMULI
20510506,NAMAGANDA,205105,KITAYUNJWA,205,KAMULI
20510507,NAMISAMBYA I,205105,KITAYUNJWA,205,KAMULI
20510508,NAMISAMBYA II,205105,KITAYUNJWA,205,KAMULI
20510509,NAWANGO,205105,KITAYUNJWA,205,KAMULI
20510510,NAWANSASO,205105,KITAYUNJWA,205,KAMULI
20510601,BUWANUME,205106,NABWIGULU,205,KAMULI
20510602,KAMULI SABAWALI,205106,NABWIGULU,205,KAMULI
20510603,KAMULI  NAMWENDWA,205106,NABWIGULU,205,KAMULI
20510604,NABIRUMBA I,205106,NABWIGULU,205,KAMULI
20510605,NABIRUMBA II,205106,NABWIGULU,205,KAMULI
20510606,NABWIGULU,205106,NABWIGULU,205,KAMULI
20510607,NANKULYAKU,205106,NABWIGULU,205,KAMULI
20510608,NAMUNYINGI,205106,NABWIGULU,205,KAMULI
20510701,BWIIZA,205107,NAMASAGALI,205,KAMULI
20510702,KASOZI,205107,NAMASAGALI,205,KAMULI
20510703,KISAIKYE,205107,NAMASAGALI,205,KAMULI
20510704,NAMASAGALI,205107,NAMASAGALI,205,KAMULI
20510801,BUGONDHA,205108,NAMWENDWA,205,KAMULI
20510802,BULANGE,205108,NAMWENDWA,205,KAMULI
20510803,BULOGO,205108,NAMWENDWA,205,KAMULI
20510804,ISINGO,205108,NAMWENDWA,205,KAMULI
20510805,KIDIKI,205108,NAMWENDWA,205,KAMULI
20510806,KINU,205108,NAMWENDWA,205,KAMULI
20510807,KYEEYA,205108,NAMWENDWA,205,KAMULI
20510808,MAKOKA,205108,NAMWENDWA,205,KAMULI
20510809,NAMWENDWA,205108,NAMWENDWA,205,KAMULI
20510810,NDALIKE,205108,NAMWENDWA,205,KAMULI
20520101,BUGULUMBYA,205201,BUGULUMBYA,205,KAMULI
20520102,BUSANDHA,205201,BUGULUMBYA,205,KAMULI
20520103,KASAMBIRA,205201,BUGULUMBYA,205,KAMULI
20520104,NAKIBUNGULYA,205201,BUGULUMBYA,205,KAMULI
20520105,NAWANENDE,205201,BUGULUMBYA,205,KAMULI
20520201,BUTEME,205202,KISOZI,205,KAMULI
20520202,KAKIRA,205202,KISOZI,205,KAMULI
